Percentile	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
wholeblood_76B	11246.0	24141.0	46206.0	74288.0	100461.0	128955.0	153364.0	173116.0	194675.0	210315.0	228609.0	237847.0	256328.0	267224.0	278897.0	289130.0	302313.0	316387.0	327740.0	338803.0	350293.0	360210.0	369875.0	379314.0	388964.0	398135.0	408858.0	416890.0	425432.0	430980.0	439492.0	449102.0	456798.0	464669.0	473842.0	480115.0	484761.0	493869.0	499230.0	505738.0	515373.0	513918.0	522249.0	531263.0	536815.0	540462.0	544134.0	547771.0	549197.0	561613.0	570025.0	570862.0	581428.0	592778.0	599072.0	604824.0	612411.0	616745.0	624556.0	628161.0	642580.0	646478.0	662618.0	665225.0	678629.0	688510.0	690994.0	694607.0	705419.0	710573.0	718922.0	722912.0	728865.0	733601.0	740202.0	742438.0	745236.0	749093.0	752200.0	757572.0	763906.0	763073.0	755185.0	759357.0	753267.0	759463.0	749176.0	745882.0	728385.0	713221.0	690174.0	658606.0	617564.0	572479.0	516930.0	448861.0	364260.0	272645.0	168027.0	73941.0
wholeblood_77B	22124.0	49428.0	92585.0	139672.0	181446.0	224225.0	260848.0	290161.0	322257.0	344296.0	370605.0	381696.0	406098.0	420112.0	435414.0	449796.0	462438.0	481062.0	494323.0	504854.0	516751.0	525766.0	534032.0	543445.0	552936.0	561227.0	569267.0	576463.0	584121.0	586024.0	592225.0	597448.0	602266.0	607542.0	614646.0	618358.0	619880.0	625672.0	630214.0	633499.0	637949.0	633381.0	637849.0	645088.0	646957.0	647409.0	647318.0	650603.0	649291.0	658759.0	663395.0	662420.0	667010.0	675553.0	677643.0	678062.0	682158.0	682463.0	685375.0	683946.0	692756.0	689686.0	701006.0	695952.0	703754.0	707139.0	703730.0	697940.0	703506.0	701792.0	701164.0	696037.0	696035.0	693384.0	689342.0	682272.0	676849.0	671099.0	664551.0	659559.0	655188.0	645190.0	632621.0	622252.0	604675.0	598886.0	579294.0	567198.0	542105.0	519986.0	492592.0	457753.0	418790.0	378867.0	334209.0	282115.0	225539.0	164620.0	102164.0	50103.0
wholeblood_78B	16019.0	35159.0	66446.0	102816.0	134520.0	168716.0	199229.0	224271.0	250529.0	268934.0	290067.0	299697.0	320769.0	333334.0	346893.0	357947.0	370107.0	385456.0	397524.0	407332.0	418728.0	427437.0	435851.0	444515.0	451987.0	459443.0	468193.0	474497.0	480842.0	483541.0	489510.0	495410.0	500876.0	505127.0	512051.0	516438.0	518030.0	523725.0	528324.0	532252.0	536379.0	531568.0	537916.0	545011.0	548051.0	548913.0	550067.0	552078.0	551322.0	560992.0	565544.0	565581.0	571947.0	579805.0	583795.0	585790.0	590063.0	590126.0	593439.0	592769.0	602980.0	602787.0	614671.0	612820.0	621962.0	625911.0	624608.0	622016.0	628384.0	628858.0	631473.0	629317.0	631008.0	631126.0	630435.0	627166.0	625462.0	623020.0	618703.0	616630.0	616866.0	611025.0	601974.0	596765.0	584903.0	584194.0	569961.0	561956.0	542630.0	526010.0	503889.0	474893.0	441263.0	404550.0	362159.0	310076.0	251403.0	186478.0	117275.0	55419.0
wholeblood_79B	19641.0	44417.0	83693.0	127360.0	165804.0	205877.0	239422.0	266217.0	295723.0	315751.0	340112.0	353078.0	375357.0	388719.0	402559.0	415880.0	429146.0	445064.0	457486.0	467798.0	480225.0	489572.0	497424.0	506589.0	515379.0	523259.0	531287.0	538252.0	545890.0	547969.0	553931.0	559558.0	564472.0	570099.0	576619.0	580196.0	581733.0	586542.0	590138.0	593433.0	597394.0	593006.0	599313.0	605964.0	609415.0	609066.0	609472.0	610951.0	608520.0	616851.0	620239.0	618952.0	623754.0	631355.0	632537.0	634762.0	638534.0	639028.0	641824.0	639126.0	648236.0	645590.0	657086.0	652616.0	660109.0	663229.0	659044.0	654742.0	660299.0	658600.0	659171.0	655431.0	656399.0	653777.0	651081.0	645745.0	642301.0	637998.0	632532.0	627193.0	623154.0	613899.0	601506.0	593757.0	578046.0	574449.0	557692.0	547415.0	526056.0	506423.0	481432.0	449663.0	413907.0	376271.0	333494.0	283595.0	228780.0	169481.0	106822.0	52579.0
wholeblood_80B	18939.0	45472.0	86496.0	131029.0	170559.0	211557.0	245362.0	272729.0	302115.0	321116.0	345278.0	356509.0	378177.0	391068.0	404249.0	417529.0	430719.0	446118.0	458700.0	467837.0	478024.0	485986.0	493758.0	501080.0	508253.0	515088.0	521778.0	528099.0	534154.0	534866.0	540305.0	545347.0	549329.0	551994.0	558540.0	560635.0	561718.0	565636.0	567218.0	568996.0	571914.0	566788.0	570475.0	576527.0	577369.0	575675.0	574079.0	574732.0	571111.0	579468.0	581747.0	580195.0	583635.0	588407.0	588932.0	589060.0	590148.0	589963.0	591566.0	588613.0	594806.0	590287.0	598226.0	593568.0	599285.0	599948.0	596117.0	591395.0	595482.0	593575.0	592169.0	585490.0	584744.0	580821.0	576906.0	570551.0	566634.0	560794.0	554964.0	549230.0	545174.0	535604.0	523861.0	514956.0	499207.0	495810.0	478856.0	468628.0	447414.0	428500.0	407426.0	379581.0	348555.0	316846.0	280554.0	239493.0	193423.0	143652.0	91474.0	46760.0
wholeblood_81B	16548.0	35984.0	67221.0	104295.0	136094.0	170897.0	201180.0	226317.0	254251.0	274285.0	296296.0	307127.0	329980.0	343921.0	359595.0	372160.0	386642.0	403905.0	417339.0	429102.0	442912.0	452489.0	461523.0	471190.0	480542.0	489855.0	499804.0	508636.0	517783.0	521740.0	528486.0	535663.0	542378.0	548120.0	556859.0	561885.0	564604.0	571887.0	576883.0	581697.0	587772.0	585345.0	593164.0	601715.0	605785.0	607512.0	609810.0	613157.0	613159.0	623723.0	630062.0	630476.0	638096.0	647449.0	651995.0	655552.0	662503.0	664613.0	670670.0	670373.0	682150.0	681747.0	695197.0	693765.0	703721.0	709493.0	707585.0	706803.0	715855.0	717420.0	720010.0	718410.0	721996.0	722548.0	722328.0	719638.0	718093.0	714994.0	710788.0	708199.0	707523.0	700301.0	688976.0	682806.0	668632.0	667043.0	649991.0	641257.0	618446.0	598192.0	572291.0	537129.0	496554.0	453262.0	403689.0	345331.0	278617.0	206305.0	129444.0	61407.0
wholeblood_82B	19290.0	44828.0	86501.0	133007.0	176662.0	220452.0	258992.0	290348.0	323126.0	345064.0	371935.0	385929.0	408197.0	422436.0	437509.0	452746.0	469849.0	488346.0	503331.0	516041.0	528799.0	539549.0	549340.0	559421.0	567964.0	576636.0	585709.0	594487.0	603108.0	606544.0	614699.0	622236.0	628628.0	634669.0	642732.0	646602.0	647364.0	653397.0	656163.0	659760.0	664733.0	660725.0	665432.0	672973.0	674780.0	674328.0	674816.0	675352.0	674789.0	683724.0	688417.0	687886.0	694454.0	702211.0	703442.0	704014.0	707364.0	706358.0	708559.0	708211.0	715122.0	713899.0	724538.0	721293.0	727395.0	731203.0	727170.0	723795.0	730579.0	728675.0	729526.0	723850.0	722517.0	719064.0	715431.0	708724.0	704552.0	698679.0	691809.0	686312.0	683631.0	673000.0	657991.0	648746.0	632785.0	626114.0	607030.0	592898.0	568090.0	545992.0	517949.0	482519.0	442139.0	400720.0	353174.0	299518.0	240203.0	176641.0	109807.0	53102.0
wholeblood_83B	16448.0	36912.0	70905.0	110021.0	147620.0	185331.0	218969.0	245284.0	273108.0	292002.0	314014.0	325439.0	345184.0	357522.0	371870.0	384517.0	399614.0	415167.0	427471.0	439706.0	450889.0	461276.0	470706.0	479729.0	489192.0	497942.0	507751.0	516451.0	527102.0	531929.0	539693.0	548136.0	554374.0	561834.0	571465.0	577084.0	578098.0	584977.0	587777.0	593173.0	600129.0	598542.0	603327.0	610506.0	613934.0	616146.0	617833.0	619575.0	621345.0	629606.0	634853.0	635339.0	642585.0	650528.0	652635.0	653974.0	659022.0	659900.0	663392.0	664004.0	672324.0	673396.0	684463.0	683206.0	691809.0	696315.0	695473.0	695849.0	703582.0	704693.0	708742.0	706855.0	709060.0	709204.0	709196.0	707026.0	703408.0	700681.0	698233.0	696357.0	695720.0	689949.0	676737.0	672359.0	659910.0	656019.0	639601.0	627724.0	604288.0	584106.0	557663.0	524836.0	483770.0	441482.0	391917.0	335219.0	268820.0	197412.0	121716.0	56623.0
wholeblood_84B	19937.0	45499.0	86565.0	130815.0	174672.0	215498.0	252290.0	279595.0	308622.0	327886.0	350735.0	364693.0	381580.0	392013.0	405171.0	418998.0	433861.0	448162.0	460834.0	472133.0	480692.0	489476.0	497886.0	505173.0	513253.0	520875.0	527151.0	533632.0	540975.0	542468.0	547453.0	553964.0	557544.0	564300.0	569689.0	572657.0	572488.0	577789.0	576513.0	577848.0	579834.0	575015.0	577612.0	584134.0	584139.0	584091.0	583657.0	584167.0	584569.0	587624.0	589253.0	587858.0	592172.0	595436.0	593266.0	589909.0	589813.0	590076.0	590171.0	587451.0	591241.0	589522.0	595904.0	593335.0	595826.0	595687.0	589348.0	584690.0	587677.0	582718.0	580702.0	574542.0	571357.0	567268.0	563061.0	555427.0	549205.0	541962.0	534976.0	528706.0	523235.0	514138.0	500591.0	492021.0	478121.0	470437.0	454899.0	442169.0	420315.0	400905.0	378552.0	351642.0	319620.0	287765.0	252216.0	213007.0	168513.0	123318.0	76094.0	38487.0
wholeblood_85B	18215.0	40448.0	75683.0	116507.0	153913.0	192613.0	225217.0	251461.0	280279.0	300442.0	324366.0	336497.0	358784.0	371657.0	386041.0	399212.0	413966.0	431227.0	444636.0	455799.0	468164.0	477805.0	486839.0	495850.0	504966.0	513119.0	522908.0	530859.0	539583.0	543812.0	551393.0	559376.0	565835.0	573017.0	582586.0	587834.0	589476.0	596487.0	601142.0	606535.0	612444.0	609715.0	615140.0	623505.0	626480.0	627335.0	629086.0	632858.0	633771.0	644937.0	651475.0	651341.0	658735.0	668348.0	671417.0	673785.0	678117.0	679243.0	683529.0	682800.0	692769.0	692150.0	703971.0	702179.0	710738.0	715445.0	712906.0	710731.0	717905.0	718464.0	720489.0	717978.0	719132.0	717507.0	715623.0	710585.0	707773.0	703863.0	698354.0	694207.0	692777.0	685000.0	671413.0	665495.0	651678.0	647536.0	630104.0	618570.0	594836.0	573210.0	545953.0	510152.0	468814.0	426439.0	376797.0	319849.0	255515.0	187083.0	114124.0	53504.0
wholeblood_86B	10900.0	24080.0	46941.0	72746.0	98058.0	126094.0	148651.0	167778.0	188252.0	203059.0	221354.0	229929.0	247923.0	258440.0	269556.0	279481.0	291978.0	304931.0	315901.0	325525.0	336117.0	344535.0	353481.0	362493.0	370504.0	378902.0	388203.0	395118.0	401856.0	405605.0	412011.0	418715.0	424912.0	429989.0	438184.0	443046.0	446523.0	452990.0	457384.0	462642.0	468323.0	467687.0	474288.0	480595.0	483594.0	485958.0	488399.0	491419.0	492787.0	504055.0	510816.0	510956.0	517149.0	526817.0	531690.0	534802.0	540717.0	544081.0	549048.0	550539.0	560660.0	561645.0	573324.0	572540.0	582227.0	587819.0	587749.0	586277.0	594903.0	597749.0	600998.0	600677.0	603342.0	604669.0	606376.0	605036.0	605113.0	604230.0	602378.0	602922.0	603806.0	599472.0	592172.0	589747.0	579357.0	580708.0	567314.0	559188.0	539604.0	525372.0	505214.0	477050.0	442453.0	406239.0	362320.0	310198.0	250486.0	183227.0	112095.0	51736.0
wholeblood_87B	15241.0	35465.0	69713.0	108609.0	142720.0	178847.0	210952.0	237376.0	266100.0	286299.0	309442.0	320000.0	343373.0	357522.0	373131.0	387977.0	400399.0	418727.0	431168.0	442264.0	455600.0	466527.0	475725.0	485614.0	493845.0	502992.0	512414.0	520869.0	527290.0	530212.0	537733.0	543701.0	547850.0	553768.0	559115.0	562385.0	564127.0	571967.0	575839.0	579164.0	583570.0	578949.0	585225.0	591062.0	594309.0	594772.0	596052.0	599046.0	596127.0	606529.0	611829.0	610994.0	617957.0	626508.0	628478.0	629768.0	634959.0	635626.0	640548.0	638797.0	649857.0	648214.0	659614.0	656638.0	666542.0	671675.0	669397.0	666806.0	675306.0	675648.0	678232.0	674721.0	678779.0	677635.0	678148.0	673938.0	672039.0	669317.0	666463.0	665155.0	665280.0	658736.0	649519.0	643605.0	632174.0	631600.0	618284.0	610901.0	590452.0	573810.0	550105.0	518997.0	481606.0	442118.0	394502.0	337754.0	273408.0	200562.0	124273.0	58412.0
wholeblood_88B	18272.0	41146.0	78481.0	120995.0	159464.0	200764.0	236891.0	266613.0	298319.0	319933.0	345824.0	357913.0	382419.0	397862.0	414750.0	429943.0	445533.0	463972.0	479198.0	491978.0	506044.0	515734.0	526383.0	537124.0	545671.0	554976.0	564710.0	572786.0	581265.0	584133.0	591828.0	598451.0	605679.0	610997.0	619309.0	624579.0	626939.0	634867.0	639636.0	644253.0	651304.0	648450.0	654657.0	663794.0	666566.0	667326.0	668325.0	671630.0	670590.0	682241.0	688951.0	689768.0	697420.0	707564.0	710691.0	711993.0	717010.0	717788.0	721583.0	722236.0	732777.0	731839.0	744706.0	742419.0	752155.0	757665.0	757738.0	756080.0	764973.0	765723.0	767463.0	763634.0	766354.0	764863.0	764597.0	759089.0	756674.0	753450.0	748795.0	744880.0	743169.0	734407.0	722275.0	713128.0	698785.0	693915.0	674582.0	662112.0	636252.0	613722.0	584585.0	547792.0	504918.0	459695.0	407220.0	346378.0	278424.0	203654.0	125416.0	58844.0
wholeblood_89B	17050.0	40657.0	76197.0	116002.0	156008.0	191560.0	225779.0	250606.0	277229.0	295035.0	316314.0	331049.0	346755.0	358305.0	370507.0	381844.0	395616.0	407048.0	417925.0	426106.0	432131.0	440135.0	446515.0	451903.0	457967.0	462519.0	466196.0	470356.0	477406.0	478911.0	482692.0	486546.0	489000.0	492211.0	496621.0	497502.0	496545.0	500761.0	499561.0	501976.0	502113.0	499154.0	501379.0	504198.0	504352.0	503735.0	503554.0	503386.0	503431.0	504165.0	504473.0	502895.0	505146.0	507240.0	504694.0	501339.0	499327.0	497514.0	496197.0	493475.0	494533.0	493549.0	496550.0	491849.0	492417.0	491179.0	486928.0	484462.0	487019.0	483271.0	481164.0	475748.0	473178.0	469758.0	465331.0	457589.0	451989.0	446012.0	440627.0	433926.0	428343.0	419686.0	408455.0	399652.0	389282.0	382069.0	368340.0	356973.0	339102.0	322772.0	305351.0	284521.0	259812.0	234294.0	206296.0	176105.0	141449.0	105335.0	67858.0	35530.0
wholeblood_90B	7301.0	15904.0	32384.0	51318.0	68953.0	90049.0	107781.0	121771.0	136749.0	147209.0	160212.0	164597.0	180273.0	188847.0	195855.0	202288.0	210253.0	221079.0	228136.0	234938.0	242619.0	249772.0	255940.0	263851.0	269914.0	275727.0	282938.0	288728.0	293417.0	295781.0	300553.0	305354.0	309787.0	314387.0	320403.0	324645.0	327007.0	332717.0	336817.0	340030.0	344602.0	341338.0	348058.0	352777.0	356660.0	358431.0	360631.0	363375.0	362884.0	373155.0	378378.0	378329.0	382243.0	389064.0	393937.0	397262.0	402932.0	405500.0	409540.0	410055.0	421624.0	422723.0	434632.0	436044.0	444973.0	450649.0	452424.0	453446.0	461755.0	465131.0	469007.0	470621.0	475354.0	478435.0	482893.0	484733.0	487444.0	490720.0	490999.0	494166.0	498890.0	498731.0	496263.0	498223.0	492754.0	499632.0	492966.0	492899.0	483784.0	476302.0	464211.0	444204.0	418206.0	390126.0	353704.0	306964.0	251677.0	186781.0	115378.0	51291.0
wholeblood_91B	7197.0	15809.0	31418.0	51420.0	69761.0	88193.0	104590.0	117535.0	132143.0	143116.0	156411.0	162854.0	176823.0	185019.0	193259.0	200167.0	209640.0	219086.0	226577.0	233917.0	241870.0	249534.0	256763.0	263949.0	270709.0	277236.0	285181.0	291299.0	297683.0	302241.0	308759.0	315248.0	320673.0	325972.0	332317.0	337892.0	341825.0	349433.0	353920.0	359901.0	367019.0	367518.0	375998.0	383397.0	388568.0	390937.0	394963.0	397531.0	400322.0	409830.0	416102.0	415711.0	423937.0	433124.0	439872.0	445986.0	453918.0	457410.0	465268.0	468832.0	481091.0	485238.0	499586.0	505346.0	515249.0	525109.0	529316.0	533758.0	544658.0	552377.0	560698.0	566383.0	573821.0	580038.0	589017.0	593974.0	599888.0	607416.0	615455.0	623406.0	634895.0	638386.0	636853.0	648660.0	649873.0	663363.0	661757.0	663757.0	655778.0	649617.0	638410.0	618344.0	590331.0	556174.0	508771.0	444470.0	365087.0	273736.0	167439.0	70664.0
wholeblood_92B	2685.0	5589.0	12016.0	21470.0	29945.0	39013.0	46761.0	52736.0	59577.0	64934.0	71329.0	73460.0	81788.0	86349.0	89391.0	92214.0	95433.0	100008.0	103487.0	106530.0	109930.0	114537.0	118373.0	122069.0	125686.0	128490.0	133196.0	136163.0	139399.0	142053.0	145059.0	148119.0	151354.0	154491.0	157391.0	160959.0	162877.0	167072.0	169532.0	172608.0	176549.0	175373.0	181754.0	185895.0	188926.0	190422.0	192866.0	194749.0	195557.0	202732.0	206489.0	207190.0	211222.0	216769.0	221967.0	225773.0	229839.0	230616.0	236877.0	237665.0	248140.0	251283.0	260274.0	264251.0	269437.0	275627.0	278634.0	281100.0	288448.0	293877.0	300959.0	306243.0	311874.0	316878.0	323930.0	327975.0	332681.0	338958.0	342683.0	347922.0	355008.0	359352.0	359422.0	369115.0	369723.0	383729.0	385524.0	390866.0	389190.0	390496.0	387137.0	378767.0	365447.0	348752.0	324713.0	288212.0	240445.0	183291.0	114268.0	47032.0
wholeblood_93B	911.0	2109.0	4517.0	7633.0	10546.0	13483.0	15998.0	17962.0	19973.0	21463.0	23316.0	24045.0	26307.0	27237.0	28066.0	28959.0	30036.0	31294.0	32361.0	33153.0	33920.0	34829.0	35599.0	36507.0	37042.0	37813.0	38474.0	39273.0	39901.0	40416.0	40716.0	41340.0	41873.0	42280.0	42720.0	43127.0	43385.0	44115.0	44313.0	44481.0	44671.0	44277.0	44772.0	45467.0	45623.0	45801.0	45932.0	46126.0	45789.0	46949.0	47330.0	47354.0	47799.0	48333.0	48641.0	48629.0	49306.0	49026.0	49560.0	49252.0	50626.0	50362.0	51758.0	51722.0	52384.0	52788.0	52850.0	52795.0	53469.0	53881.0	54180.0	54103.0	54568.0	54606.0	54984.0	55149.0	55128.0	55306.0	55227.0	55264.0	55288.0	55144.0	54664.0	54581.0	53478.0	54524.0	53392.0	53532.0	52336.0	51575.0	50608.0	48642.0	46232.0	43420.0	39687.0	34559.0	28908.0	21892.0	13811.0	6161.0
wholeblood_94B	927.0	1967.0	4016.0	6734.0	9198.0	11837.0	14009.0	15843.0	17713.0	19110.0	21072.0	22007.0	24013.0	25236.0	26153.0	26962.0	28210.0	29482.0	30594.0	31495.0	32338.0	33306.0	34480.0	35645.0	36687.0	37591.0	38873.0	39897.0	40702.0	41221.0	41852.0	42781.0	43658.0	44509.0	45339.0	45985.0	46489.0	47536.0	48235.0	48916.0	49773.0	49559.0	51199.0	51997.0	52695.0	53265.0	53972.0	54401.0	54805.0	56612.0	57757.0	58036.0	58951.0	60568.0	61900.0	63104.0	64526.0	65325.0	66586.0	67227.0	70184.0	71225.0	73976.0	75136.0	77076.0	78799.0	80219.0	81587.0	83824.0	85502.0	87482.0	89241.0	91141.0	92901.0	94867.0	96737.0	98347.0	100592.0	102236.0	104429.0	106808.0	108389.0	109452.0	112127.0	113439.0	117634.0	118603.0	120973.0	121629.0	122356.0	121869.0	119832.0	116245.0	111189.0	104197.0	93082.0	78712.0	59898.0	37987.0	16187.0
wholeblood_95B	3939.0	7526.0	15120.0	26381.0	37115.0	48698.0	59068.0	67615.0	77012.0	84338.0	94264.0	99540.0	111088.0	117911.0	123968.0	128734.0	135115.0	142206.0	148232.0	153959.0	160625.0	168791.0	176157.0	182182.0	188492.0	194010.0	200991.0	206962.0	213358.0	218562.0	225247.0	233311.0	239973.0	245871.0	253143.0	259772.0	264243.0	272916.0	277523.0	285099.0	292829.0	292621.0	301410.0	309037.0	315468.0	319244.0	324474.0	327440.0	331547.0	341039.0	348699.0	350206.0	357751.0	367445.0	375550.0	382045.0	390895.0	394728.0	402833.0	407086.0	421207.0	427789.0	442673.0	449485.0	458923.0	470264.0	476041.0	483303.0	496912.0	506001.0	518011.0	527192.0	535793.0	545016.0	556074.0	564999.0	573006.0	584472.0	592947.0	603600.0	616935.0	623649.0	626615.0	643349.0	649834.0	668841.0	672617.0	681515.0	679753.0	680858.0	675535.0	660665.0	635329.0	603212.0	557363.0	494758.0	412299.0	312553.0	193147.0	81878.0
wholeblood_96B	26608.0	62863.0	117757.0	176300.0	230567.0	281990.0	329624.0	364398.0	401917.0	424491.0	451836.0	466868.0	487808.0	500673.0	514497.0	528030.0	542607.0	558282.0	570487.0	581086.0	590383.0	597017.0	602796.0	609967.0	615919.0	622801.0	627151.0	633850.0	640936.0	639898.0	643364.0	648116.0	649961.0	653817.0	657637.0	658882.0	655901.0	659145.0	657695.0	657773.0	658389.0	650850.0	650352.0	655732.0	652764.0	650178.0	647887.0	648286.0	645164.0	649896.0	649454.0	646157.0	647475.0	650606.0	646663.0	642194.0	639552.0	636678.0	634419.0	629231.0	630986.0	625460.0	629015.0	622241.0	624053.0	621207.0	611860.0	604482.0	604900.0	596136.0	592039.0	582752.0	578184.0	571117.0	563095.0	553198.0	544148.0	533716.0	523433.0	514747.0	506789.0	494462.0	479871.0	467970.0	451621.0	441648.0	423649.0	408855.0	385971.0	365410.0	341941.0	312962.0	281438.0	249816.0	216104.0	180130.0	140733.0	101391.0	62556.0	32762.0
wholeblood_97B	22378.0	53064.0	99506.0	150774.0	199525.0	244044.0	284934.0	316542.0	349326.0	371442.0	396499.0	413431.0	430833.0	443362.0	456933.0	470737.0	487001.0	501362.0	514125.0	523190.0	529211.0	536223.0	542709.0	548514.0	554788.0	560601.0	564026.0	569743.0	576362.0	576566.0	579473.0	582336.0	584071.0	586410.0	589401.0	589662.0	588572.0	591656.0	589667.0	589540.0	589519.0	583972.0	585374.0	587618.0	586236.0	584329.0	581911.0	580036.0	576999.0	576973.0	576495.0	574194.0	574386.0	575317.0	570680.0	565474.0	562479.0	559175.0	555733.0	550625.0	550232.0	545789.0	549381.0	543073.0	541961.0	538305.0	531771.0	526595.0	526787.0	520756.0	516328.0	507676.0	502430.0	497579.0	490283.0	481175.0	473249.0	464509.0	456030.0	448096.0	440061.0	429115.0	416128.0	404743.0	390393.0	381076.0	365059.0	352468.0	333587.0	315695.0	295497.0	273418.0	247632.0	221824.0	194158.0	164451.0	131953.0	98802.0	65085.0	36649.0
wholeblood_98B	20794.0	48905.0	90777.0	136078.0	181573.0	221675.0	260107.0	287842.0	317822.0	336896.0	360420.0	374910.0	389066.0	400456.0	413760.0	426556.0	441867.0	453077.0	463618.0	470731.0	475298.0	483001.0	489935.0	493851.0	499538.0	503434.0	504674.0	508812.0	515316.0	515379.0	517124.0	519452.0	520743.0	522396.0	526168.0	525664.0	523987.0	526194.0	523371.0	523688.0	521411.0	518345.0	519370.0	519597.0	518565.0	515639.0	513982.0	512971.0	512750.0	511147.0	510441.0	508442.0	508644.0	508306.0	503652.0	498332.0	494448.0	491927.0	488700.0	485003.0	484450.0	481920.0	482754.0	476753.0	475809.0	472839.0	466925.0	462688.0	463757.0	457878.0	454790.0	447780.0	443590.0	438117.0	431874.0	423288.0	416038.0	407982.0	400578.0	393987.0	386755.0	376867.0	365143.0	356264.0	345315.0	336273.0	322053.0	309651.0	292575.0	276350.0	258679.0	239353.0	216430.0	194407.0	169960.0	143827.0	115185.0	86394.0	56929.0	32175.0
wholeblood_99B	19290.0	45678.0	87090.0	131462.0	176569.0	219483.0	260076.0	289614.0	320648.0	342589.0	366772.0	380800.0	399480.0	412362.0	425397.0	438870.0	453272.0	467559.0	480274.0	490371.0	497837.0	506415.0	513156.0	519865.0	526547.0	532805.0	537678.0	543052.0	550392.0	550676.0	555087.0	559297.0	562035.0	565718.0	570276.0	571066.0	570183.0	574427.0	574318.0	575689.0	576267.0	571537.0	574665.0	578057.0	578421.0	577684.0	577347.0	577594.0	575356.0	577162.0	577080.0	574920.0	577567.0	580501.0	577038.0	573628.0	572477.0	570052.0	568998.0	566212.0	568800.0	564756.0	568999.0	564782.0	566079.0	564398.0	558943.0	555372.0	557460.0	553620.0	552420.0	545111.0	542355.0	537854.0	533217.0	525338.0	519300.0	511026.0	504425.0	495707.0	490083.0	480216.0	467324.0	457766.0	444145.0	436764.0	420407.0	407822.0	387346.0	368995.0	348475.0	323811.0	295176.0	266914.0	235489.0	199988.0	159941.0	119201.0	76501.0	39800.0
wholeblood_100B	25071.0	60996.0	115847.0	171499.0	224750.0	274570.0	320442.0	352997.0	387066.0	407909.0	432879.0	446351.0	465365.0	477439.0	489845.0	503137.0	516845.0	531757.0	543069.0	550897.0	558479.0	566355.0	571729.0	578185.0	585237.0	590837.0	594739.0	600156.0	606122.0	604324.0	607696.0	612164.0	613452.0	615941.0	619545.0	619070.0	617254.0	618136.0	616703.0	617108.0	618210.0	610601.0	612377.0	615829.0	612584.0	609126.0	605510.0	603830.0	600159.0	602962.0	601983.0	599582.0	601524.0	602984.0	598316.0	593411.0	590109.0	586853.0	584207.0	578210.0	579437.0	574351.0	578144.0	569895.0	571042.0	569261.0	562475.0	557285.0	558867.0	551738.0	546775.0	537117.0	532971.0	527143.0	520562.0	510809.0	502981.0	494692.0	485323.0	476632.0	469008.0	457306.0	442854.0	430964.0	415661.0	406767.0	390142.0	377058.0	355828.0	337788.0	316757.0	291890.0	264138.0	236989.0	206977.0	175127.0	139942.0	104053.0	67313.0	37509.0
wholeblood_101B	22124.0	52893.0	100519.0	150676.0	202333.0	249140.0	292631.0	322665.0	355503.0	375578.0	400072.0	414390.0	430278.0	441796.0	454538.0	469348.0	484739.0	499006.0	510781.0	519931.0	526925.0	534761.0	540771.0	546766.0	553850.0	560735.0	563436.0	569493.0	575678.0	576578.0	580752.0	584489.0	586096.0	589494.0	593392.0	594956.0	593439.0	597533.0	595248.0	596461.0	596101.0	590149.0	591477.0	594849.0	593494.0	591442.0	589634.0	588357.0	587234.0	589662.0	589250.0	587513.0	589024.0	590825.0	586525.0	581702.0	579823.0	577489.0	574800.0	569706.0	570307.0	566886.0	569527.0	564343.0	564919.0	562664.0	554621.0	549840.0	549866.0	543340.0	539648.0	531467.0	527079.0	521598.0	515512.0	506222.0	497896.0	488909.0	480470.0	472444.0	465153.0	454053.0	439135.0	429757.0	415342.0	406409.0	390167.0	377645.0	356991.0	338078.0	316712.0	291498.0	262656.0	234318.0	203984.0	170826.0	134526.0	98290.0	61880.0	32906.0
wholeblood_102B	19607.0	46720.0	87532.0	131875.0	174781.0	214168.0	250473.0	277585.0	306749.0	326323.0	348840.0	363697.0	378909.0	391386.0	403728.0	415537.0	431232.0	444679.0	456542.0	465407.0	472295.0	481065.0	487407.0	492610.0	498569.0	503116.0	506594.0	511263.0	517686.0	518599.0	522033.0	526015.0	528611.0	532257.0	538027.0	539283.0	538968.0	541968.0	541402.0	543778.0	544576.0	542027.0	544914.0	546417.0	546843.0	546096.0	545770.0	544260.0	542336.0	542132.0	542340.0	542338.0	543776.0	546113.0	544110.0	541803.0	540003.0	537327.0	535473.0	533612.0	536043.0	534029.0	536678.0	532074.0	532603.0	531090.0	525141.0	522812.0	525080.0	522227.0	521017.0	514335.0	511398.0	506412.0	500939.0	494515.0	490071.0	483128.0	477876.0	471466.0	466554.0	457876.0	447458.0	436461.0	424470.0	415975.0	401507.0	387017.0	368544.0	351078.0	332410.0	310402.0	282709.0	256678.0	226146.0	193703.0	156966.0	118271.0	78491.0	43765.0
